file,status,changes,error
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-antonio-isd\dyslexia-services.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-antonio-isd\es\como-solicitar-una-evaluacion-fie-san-antonio-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-antonio-isd\es\guia-proceso-ard.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-antonio-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-antonio-isd\es\resolucion-disputas.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-antonio-isd\es\servicios-dislexia.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-antonio-isd\es\solicitar-evaluacion.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-antonio-isd\evaluation-child-find.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-antonio-isd\grievance-dispute-resolution.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-antonio-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-antonio-isd\leadership-directory.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-antonio-isd\partners.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-antonio-isd\what-is-an-fie-san-antonio-isd.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-benito-cisd\ard-process-guide.html,fixed,Moved offer [Free ARD Rights Scan] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-benito-cisd\dyslexia-services.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-benito-cisd\es\como-solicitar-una-evaluacion-fie-san-benito-cisd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-benito-cisd\es\guia-proceso-ard.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-benito-cisd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-benito-cisd\es\resolucion-disputas.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-benito-cisd\es\servicios-dislexia.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-benito-cisd\es\solicitar-evaluacion.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-benito-cisd\evaluation-child-find.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-benito-cisd\grievance-dispute-resolution.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-benito-cisd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-benito-cisd\leadership-directory.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-benito-cisd\partners.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-benito-cisd\what-is-an-fie-san-benito-cisd.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-elizario-isd\ard-process-guide-san-elizario-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-elizario-isd\evaluation-child-find-san-elizario-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-elizario-isd\grievance-dispute-resolution-san-elizario-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-elizario-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-elizario-isd\what-is-an-fie-san-elizario-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-felipe-del-rio-cisd\ard-process-guide-san-felipe-del-rio.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-felipe-del-rio-cisd\es\como-solicitar-una-evaluacion-fie-san-felipe-del-rio.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-felipe-del-rio-cisd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-felipe-del-rio-cisd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-felipe-del-rio-cisd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-felipe-del-rio-cisd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-felipe-del-rio-cisd\evaluation-child-find-san-felipe-del-rio.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-felipe-del-rio-cisd\grievance-dispute-resolution-san-felipe-del-rio.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-felipe-del-rio-cisd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-felipe-del-rio-cisd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-felipe-del-rio-cisd\what-is-fie.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-marcos-cisd\ard-process-guide.html,fixed,Moved offer [Free ARD Rights Scan] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-marcos-cisd\dyslexia-services.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-marcos-cisd\es\como-solicitar-una-evaluacion-fie-san-marcos-cisd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-marcos-cisd\es\guia-proceso-ard.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-marcos-cisd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-marcos-cisd\es\resolucion-disputas.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-marcos-cisd\es\servicios-dislexia.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-marcos-cisd\es\solicitar-evaluacion.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-marcos-cisd\evaluation-child-find.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-marcos-cisd\grievance-dispute-resolution.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-marcos-cisd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-marcos-cisd\leadership-directory.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-marcos-cisd\partners.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\san-marcos-cisd\what-is-an-fie-san-marcos-cisd.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sanger-isd\ard-process-guide-sanger-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sanger-isd\es\como-solicitar-una-evaluacion-fie-san-angelo-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sanger-isd\es\como-solicitar-una-evaluacion-fie-sanger.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sanger-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sanger-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sanger-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sanger-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sanger-isd\evaluation-child-find-sanger-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sanger-isd\grievance-dispute-resolution-sanger-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sanger-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sanger-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sanger-isd\what-is-an-fie-sanger-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\santa-fe-isd\ard-process-guide.html,fixed,Moved offer [Free ARD Rights Scan] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\santa-fe-isd\dyslexia-services.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\santa-fe-isd\evaluation-child-find.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\santa-fe-isd\grievance-dispute-resolution.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\santa-fe-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\santa-fe-isd\leadership-directory.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\santa-fe-isd\partners.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\santa-fe-isd\what-is-an-fie-santa-fe-isd.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\schertz-cibolo-universal-city-isd\ard-process-guide.html,fixed,Moved offer [Free ARD Rights Scan] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\schertz-cibolo-universal-city-isd\dyslexia-services.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\schertz-cibolo-universal-city-isd\evaluation-child-find.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\schertz-cibolo-universal-city-isd\grievance-dispute-resolution.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\schertz-cibolo-universal-city-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\schertz-cibolo-universal-city-isd\leadership-directory.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\schertz-cibolo-universal-city-isd\partners.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\schertz-cibolo-universal-city-isd\what-is-an-fie-schertz-cibolo-universal-city-isd.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sealy-isd\ard-process-guide-sealy-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sealy-isd\es\como-solicitar-una-evaluacion-fie-sealy.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sealy-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sealy-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sealy-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sealy-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sealy-isd\evaluation-child-find-sealy-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sealy-isd\grievance-dispute-resolution-sealy-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sealy-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sealy-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sealy-isd\what-is-an-fie-sealy-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\seguin-isd\ard-process-guide.html,fixed,Moved offer [Free ARD Rights Scan] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\seguin-isd\dyslexia-services.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\seguin-isd\evaluation-child-find.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\seguin-isd\grievance-dispute-resolution.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\seguin-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\seguin-isd\leadership-directory.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\seguin-isd\partners.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\seguin-isd\what-is-an-fie-seguin-isd.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\seminole-isd\ard-process-guide-seminole-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\seminole-isd\es\como-solicitar-una-evaluacion-fie-seminole.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\seminole-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\seminole-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\seminole-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\seminole-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\seminole-isd\evaluation-child-find-seminole-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\seminole-isd\grievance-dispute-resolution-seminole-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\seminole-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\seminole-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\seminole-isd\what-is-an-fie-seminole-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sharyland-isd\ard-process-guide-sharyland-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sharyland-isd\es\como-solicitar-una-evaluacion-fie-sharyland.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sharyland-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sharyland-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sharyland-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sharyland-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sharyland-isd\evaluation-child-find-sharyland-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sharyland-isd\grievance-dispute-resolution-sharyland-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sharyland-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sharyland-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sharyland-isd\what-is-an-fie-sharyland-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sheldon-isd\ard-process-guide-sheldon-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sheldon-isd\es\como-solicitar-una-evaluacion-fie-sheldon.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sheldon-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sheldon-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sheldon-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sheldon-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sheldon-isd\evaluation-child-find-sheldon-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sheldon-isd\grievance-dispute-resolution-sheldon-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sheldon-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sheldon-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sheldon-isd\what-is-an-fie-sheldon-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sherman-isd\ard-process-guide.html,fixed,Moved offer [Free ARD Rights Scan] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sherman-isd\dyslexia-services.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sherman-isd\evaluation-child-find.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sherman-isd\grievance-dispute-resolution.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sherman-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sherman-isd\leadership-directory.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sherman-isd\partners.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sherman-isd\what-is-an-fie-sherman-isd.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\silsbee-isd\ard-process-guide-silsbee-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\silsbee-isd\evaluation-child-find-silsbee-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\silsbee-isd\grievance-dispute-resolution-silsbee-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\silsbee-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\silsbee-isd\what-is-an-fie-silsbee-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\socorro-isd\ard-process-guide.html,fixed,Moved offer [Free ARD Rights Scan] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\socorro-isd\dyslexia-services.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\socorro-isd\evaluation-child-find.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\socorro-isd\grievance-dispute-resolution.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\socorro-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\socorro-isd\leadership-directory.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\socorro-isd\partners.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\socorro-isd\what-is-an-fie-socorro-isd.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\somerset-isd\ard-process-guide-somerset-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\somerset-isd\es\como-solicitar-una-evaluacion-fie-somerset.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\somerset-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\somerset-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\somerset-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\somerset-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\somerset-isd\evaluation-child-find-somerset-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\somerset-isd\grievance-dispute-resolution-somerset-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\somerset-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\somerset-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\somerset-isd\what-is-an-fie-somerset-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\south-san-antonio-isd\ard-process-guide-south-san-antonio-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\south-san-antonio-isd\es\guia-proceso-ard.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\south-san-antonio-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\south-san-antonio-isd\es\resolucion-disputas.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\south-san-antonio-isd\es\servicios-dislexia.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\south-san-antonio-isd\es\solicitar-evaluacion.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\south-san-antonio-isd\evaluation-child-find-south-san-antonio-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\south-san-antonio-isd\grievance-dispute-resolution-south-san-antonio-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\south-san-antonio-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\south-san-antonio-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\south-san-antonio-isd\what-is-an-fie-south-san-antonio-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\south-texas-isd\ard-process-guide-south-texas-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\south-texas-isd\es\como-solicitar-una-evaluacion-fie-south-texas.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\south-texas-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\south-texas-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\south-texas-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\south-texas-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\south-texas-isd\evaluation-child-find-south-texas-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\south-texas-isd\grievance-dispute-resolution-south-texas-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\south-texas-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\south-texas-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\south-texas-isd\what-is-an-fie-south-texas-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\southside-isd\ard-process-guide-southside-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\southside-isd\es\como-solicitar-una-evaluacion-fie-southside.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\southside-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\southside-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\southside-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\southside-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\southside-isd\evaluation-child-find-southside-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\southside-isd\grievance-dispute-resolution-southside-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\southside-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\southside-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\southside-isd\what-is-an-fie-southside-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\southwest-isd\ard-process-guide-southwest-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\southwest-isd\es\como-solicitar-una-evaluacion-fie-north-east-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\southwest-isd\es\como-solicitar-una-evaluacion-fie-northwest-isd-texas.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\southwest-isd\es\como-solicitar-una-evaluacion-fie-southwest.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\southwest-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\southwest-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\southwest-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\southwest-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
